# The count includes the diagonal cell (x,x).
# Ratios use exact integer arithmetic and are shown to 50 decimal places.
# "3,1 pattern" means gcd>1 blocks of lengths 3 and 1 alternate between single blue cells without end.
# combined_flag is "both" exactly when x_flag="between_primes" and pattern_flag="3,1 pattern".
# bot_boring__only=True: when True, only rows with at least one interesting flag are written.
column_x  non_blue  x_flag          pattern_flag  combined_flag                                        non_blue/total
    1619         1  prime           -             -              0.00061766522544780728844966028412600370599135268684
    1620      1188  between_primes  -             -              0.73333333333333333333333333333333333333333333333333
    1621         1  prime           -             -              0.00061690314620604565083281924737816162862430598396
    1627         1  prime           -             -              0.00061462814996926859250153657037492317148125384143
    1637         1  prime           -             -              0.00061087354917532070861331704337202199144777031155
    1657         1  prime           -             -              0.00060350030175015087507543753771876885938442969221
    1663         1  prime           -             -              0.00060132291040288634996993385447985568250150330728
    1667         1  prime           -             -              0.00059988002399520095980803839232153569286142771446
    1668      1116  between_primes  -             -              0.66906474820143884892086330935251798561151079136691
    1669         1  prime           -             -              0.00059916117435590173756740563211503894547633313361
    1693         1  prime           -             -              0.00059066745422327229769639692852923803898405197874
    1697         1  prime           -             -              0.00058927519151443724219210371243370654095462581025
    1698      1134  between_primes  -             -              0.66784452296819787985865724381625441696113074204947
    1699         1  prime           -             -              0.00058858151854031783402001177163037080635668040024
    1709         1  prime           -             -              0.00058513750731421884142773551784669397308367466355
    1721         1  prime           -             -              0.00058105752469494479953515398024404416037187681580
    1722      1242  between_primes  -             -              0.72125435540069686411149825783972125435540069686411
    1723         1  prime           -             -              0.00058038305281485780615206035983749274521183981428
    1728      1152  neither         3,1 pattern   -              0.66666666666666666666666666666666666666666666666667
    1733         1  prime           -             -              0.00057703404500865551067512983266012694748990190421
    1741         1  prime           -             -              0.00057438253877082136703044227455485353245261344055
    1747         1  prime           -             -              0.00057240984544934172867773325701202060675443617630
    1753         1  prime           -             -              0.00057045065601825442099258414147176269252709640616
    1759         1  prime           -             -              0.00056850483229107447413303013075611142694712905060
    1777         1  prime           -             -              0.00056274620146314012380416432189082723691615081598
    1783         1  prime           -             -              0.00056085249579360628154795288839035333707234997196
    1787         1  prime           -             -              0.00055959709009513150531617235590374930050363738109
    1788      1196  between_primes  -             -              0.66890380313199105145413870246085011185682326621924
    1789         1  prime           -             -              0.00055897149245388485187255449972051425377305757406
    1801         1  prime           -             -              0.00055524708495280399777901166018878400888395335924
    1811         1  prime           -             -              0.00055218111540585311982330204307012700165654334622
    1823         1  prime           -             -              0.00054854635216675809105869445968184311574328030719
    1831         1  prime           -             -              0.00054614964500273074822501365374112506826870562534
    1847         1  prime           -             -              0.00054141851651326475365457498646453708716838115864
    1861         1  prime           -             -              0.00053734551316496507254164427727028479312197743149
    1867         1  prime           -             -              0.00053561863952865559721478307445099089448312801285
    1871         1  prime           -             -              0.00053447354355959380010689470871191876002137894174
    1872      1296  between_primes  -             -              0.69230769230769230769230769230769230769230769230769
    1873         1  prime           -             -              0.00053390282968499733048585157501334757074212493326
    1877         1  prime           -             -              0.00053276505061267980820458177943526904635055940330
    1878      1254  between_primes  -             -              0.66773162939297124600638977635782747603833865814696
    1879         1  prime           -             -              0.00053219797764768493879723257051623203831825439063
    1889         1  prime           -             -              0.00052938062466913710958178930651138168343038644786
    1901         1  prime           -             -              0.00052603892688058916359810625986322987901104681746
    1907         1  prime           -             -              0.00052438384897745149449396958573675930781331934976
    1913         1  prime           -             -              0.00052273915316257187663355985363303711447987454260
    1931         1  prime           -             -              0.00051786639047125841532884515794924909373381667530
    1932      1404  between_primes  -             -              0.72670807453416149068322981366459627329192546583851
    1933         1  prime           -             -              0.00051733057423693740300051733057423693740300051733
    1944      1296  neither         3,1 pattern   -              0.66666666666666666666666666666666666666666666666667
    1949         1  prime           -             -              0.00051308363263211903540277065161621344279117496152
    1950      1470  between_primes  -             -              0.75384615384615384615384615384615384615384615384615
    1951         1  prime           -             -              0.00051255766273705791901588928754484879548949256791
    1973         1  prime           -             -              0.00050684237202230106436898124683223517486061834769
