# INCLUDE_DIAGONAL=False: The non_blue count excludes the diagonal cell (x,x).
# Ratios use exact integer arithmetic and are shown to 50 decimal places; total is column_x.
# "3,1 pattern" means gcd>1 blocks of lengths 3 and 1 alternate between single blue cells without end.
# combined_flag is "both" exactly when x_flag="between_primes" and pattern_flag="3,1 pattern".
# OUTPUT_MODE='interesting_but_only_prime_excluded': only interesting rows whose x_flag is not "prime" are written.
column_x  non_blue  x_flag          pattern_flag  combined_flag                                        non_blue/total  column_x - non_blue
  826668    551123  between_primes  -             -              0.66667997309681758577808745469765371346175248104439               275545
  826698    552857  between_primes  -             -              0.66875328112563475416657594429888544547101843720440               273841
  827040    606623  between_primes  -             -              0.73348689301605726446121106597020700328883729928419               220417
  827130    609977  between_primes  -             -              0.73746206763144850265375454886172669350646210390144               217153
  827538    554481  between_primes  -             -              0.67003690464969584478295860733887748961377000210262               273057
  827928    552023  between_primes  -             -              0.66675242291600235769293948266032795122281164545709               275905
  827988    591443  between_primes  -             -              0.71431349246607438755151040836340623294057401798094               236545
  828012    552011  between_primes  -             -              0.66667028980256324787563465263788447510422554262499               276001
  828132    552091  between_primes  -             -              0.66667028927755478595199799065849405650306955895920               276041
  828408    591767  between_primes  -             -              0.71434244961419976629873202576508194029994881749090               236641
  828702    591965  between_primes  -             -              0.71432794900941472326602325081875028659276796725482               236737
  828810    607817  between_primes  -             -              0.73336108396375526357066155089827584126639398655904               220993
  828900    608579  between_primes  -             -              0.73420074797924960791410302810954276752322354928218               220321
  829122    604913  between_primes  -             -              0.72958261872197336459531890361129001522092044355354               224209
  829638    553097  between_primes  -             -              0.66667269339157560285329264088674819620123475539934               276541
  829722    557801  between_primes  -             -              0.67227456907253272782932114611882052060810729376827               271921
  829728    563615  between_primes  -             -              0.67927682324810058235952022831578541401519534112384               266113
  829812    553211  between_primes  -             -              0.66667028194337994630108988541983003379078634678698               276601
  829848    557687  between_primes  -             -              0.67203511968456874029942832904339107884817460546992               272161
  830310    626021  between_primes  -             -              0.75396056894412930110440678782623357541159326034854               204289
  830328    563319  between_primes  -             -              0.67842948810590513628349278839205711477873804087060               267009
  830340    640835  between_primes  -             -              0.77177421297299901245273020690319628104150107185009               189505
  830412    579851  between_primes  -             -              0.69826905198865141640535059705302909880878407344788               250561
  830448    560879  between_primes  -             -              0.67539328169855307015008766352619309095813344122690               269569
  830550    642389  between_primes  -             -              0.77345012341219673710192041418337246402985973150322               188161
  830742    585941  between_primes  -             -              0.70532247075505993437192293154794147882254659087900               244801
  831072    579551  between_primes  -             -              0.69735353856224250125139578760925647837973123868931               251521
  831162    557609  between_primes  -             -              0.67087884191048195177354113879123444045805751466020               273553
  831372    563915  between_primes  -             -              0.67829443377934306183032385021386334877768315507378               267457
  831408    554287  between_primes  -             -              0.66668470835017223793853318707541904816888940207455               277121
  831432    596231  between_primes  -             -              0.71711336585553599091687594415418218206660316177390               235201
  831540    609811  between_primes  -             -              0.73335137215287298265868148255044856531255261322366               221729
  831618    560585  between_primes  -             -              0.67408954592132445425664187162856022837408521701069               271033
  831660    613867  between_primes  -             -              0.73812255008056176803020465093908568405357958781233               217793
  831708    572507  between_primes  -             -              0.68835095971182193750691348405930927681349704463586               259201
  831912    571047  between_primes  -             -              0.68642717018146150073565473271211378126532614026484               260865
  832080    610255  between_primes  -             -              0.73340904720699932698778963561196038842418998173253               221825
  832122    554753  between_primes  -             -              0.66667267540096283958361874821240154688855720675574               277369
  832158    558605  between_primes  -             -              0.67127276310508340964095760660836043155266187430752               273553
  832368    554927  between_primes  -             -              0.66668468754204870922476596889837187397881706168426               277441
  832632    555095  between_primes  -             -              0.66667507374206131880590705137443672594855830667089               277537
  832680    611495  between_primes  -             -              0.73436974588077052409088725560839698323485612720373               221185
  833100    611019  between_primes  -             -              0.73342815988476773496579042131796903132877205617573               222081
  833178    555453  between_primes  -             -              0.66666786689038836839186824424072647141427162023001               277725
  833478    560997  between_primes  -             -              0.67307955338953157731817756437482453046151188153737               272481
  833712    581231  between_primes  -             -              0.69716041030955533805438808605369719999232348820696               252481
  833718    557357  between_primes  -             -              0.66851981125512463446872923458531541840286523740641               276361
  834132    577523  between_primes  -             -              0.69236403830568782878489255897148173190813923935300               256609
  834150    617669  between_primes  -             -              0.74047713241023796679254330755859257927231313312953               216481
  834258    572561  between_primes  -             -              0.68631166857255189641573709811593056344679943135097               261697
  834570    632969  between_primes  -             -              0.75843727907784847286626646057251039457445151395329               201601
  834642    560081  between_primes  -             -              0.67104339345491839615068496433201300677416185622099               274561
  834810    612201  between_primes  -             -              0.73334171847486254357278901786035145721781004060804               222609
  834858    556577  between_primes  -             -              0.66667265570911460392066674811764395861332106777440               278281
  834948    556955  between_primes  -             -              0.66705351710525685431907136731868331920071669133886               277993
  834960    646799  between_primes  -             -              0.77464668966178020503976238382677014467758934559739               188161
  835098    582057  between_primes  -             -              0.69699244879044136137315620442151699561009606058211               253041
  835140    620099  between_primes  -             -              0.74250904040041190698565509974375553799362981057068               215041
  835320    612599  between_primes  -             -              0.73337044485945505913901259397596130824115309103098               222721
  835452    569339  between_primes  -             -              0.68147421994321636670927833077184565959504555617797               266113
  835608    564887  between_primes  -             -              0.67601913816047716153986079597131669395218810734220               270721
  835662    573581  between_primes  -             -              0.68637918201378069123640897874978161026826635649341               262081
  835818    557213  between_primes  -             -              0.66666786309938288000497716009944748737165268036821               278605
  836160    633407  between_primes  -             -              0.75751889590508993494068120933792575583620359739763               202753
  836190    626237  between_primes  -             -              0.74891711213958550090290484220093519415443858453222               209953
  836568    557927  between_primes  -             -              0.66692366908607548938042095800939074886918935460118               278641
  836610    616961  between_primes  -             -              0.73745353270938669152890833243685827326950430905679               219649
  836700    613659  between_primes  -             -              0.73342775188239512370025098601649336679813553244891               223041
  836748    583307  between_primes  -             -              0.69711191422029093586121508506742770822278631081281               253441
  836862    579389  between_primes  -             -              0.69233517593103761432589841574835516488979067038532               257473
  836880    634639  between_primes  -             -              0.75833930790555396233629672115476531880317369276360               202241
  837072    558095  between_primes  -             -              0.66672281476384349255500124242598008295582697784659               278977
  837078    583637  between_primes  -             -              0.69723132133445150870050341784158704445702789943112               253441
  837378    558413  between_primes  -             -              0.66685893348045924301808741094225069204110927203724               278965
  837678    560621  between_primes  -             -              0.66925596708997968193028824918405401598227481203995               277057
  837930    638249  between_primes  -             -              0.76169727781556931963290489659040731326005752270476               199681
  838038    560501  between_primes  -             -              0.66882527999923631147990902560504416267520088587868               277537
  838092    560891  between_primes  -             -              0.66924752891090715577764732272829235931138824854551               277201
  838140    619259  between_primes  -             -              0.73884911828572792134965518887059441143484382084139               218881
  838170    619577  between_primes  -             -              0.73920207117887779328775785341875753128840211412959               218593
  838248    564519  between_primes  -             -              0.67345105505769175709336616371288687834626506714003               273729
  838350    624509  between_primes  -             -              0.74492634341265581201168962843681040138367030476531               213841
  838392    561911  between_primes  -             -              0.67022466817431464040687411139419269267836525157683               276481
  838632    563111  between_primes  -             -              0.67146376479790897556973738183136345858493355846188               275521
  838770    618737  between_primes  -             -              0.73767182898768434731809673688853917045197133898447               220033
  838950    662309  between_primes  -             -              0.78944990762262351749210322426843077656594552714703               176641
  838992    622031  between_primes  -             -              0.74140277857238209661117150103934244903407899002613               216961
  839352    566711  between_primes  -             -              0.67517680305759681277938219007043528817468713960293               272641
  839472    559663  between_primes  -             -              0.66668453504107343663636190367278479806354470429032               279809
  839610    627929  between_primes  -             -              0.74788175462417074594156810900298948321244387275044               211681
  839652    585251  between_primes  -             -              0.69701614478379138023847975113499402133264733484825               254401
  839808    559871  neither         3,1 pattern   -              0.66666547591830513641213229690595945739978661789361               279937
  839898    569753  between_primes  -             -              0.67835975320812765359603189911155878451907255404823               270145
  839958    600053  between_primes  -             -              0.71438452875024703616133187611761540457975279716367               239905
  840138    581657  between_primes  -             -              0.69233506876251282527394309030183136579942818917844               258481
  840180    650099  between_primes  -             -              0.77376157490061653455211978385584041514913470922897               190081
  840240    616751  between_primes  -             -              0.73401766162048938398552794439683899838141483385699               223489
  840822    567149  between_primes  -             -              0.67451731757732314330500391283767551277202547031357               273673
  840840    679559  between_primes  -             -              0.80819061890490461919033347604776176204747633319062               161281
  840942    571805  between_primes  -             -              0.67995771408729734036354469154828751566695443918843               269137
  840990    632093  between_primes  -             -              0.75160584549162296816846811495974981866609591077183               208897
  841020    620539  between_primes  -             -              0.73784095503079593826543958526551092720743858647832               220481
  841080    623351  between_primes  -             -              0.74113164027203119798354496599610025205687925048747               217729
  841458    565841  between_primes  -             -              0.67245305172688357588851731161864287938316588587903               275617
  841662    589805  between_primes  -             -              0.70076230125632379743887688882235386651648761616896               251857
  841932    620747  between_primes  -             -              0.73728875966230051833164673631599701638612144448720               221185
  842088    583079  between_primes  -             -              0.69242050712039596811734640560131482695395255602740               259009
  842112    584063  between_primes  -             -              0.69356926394588843289253685970512235902112783097735               258049
  842160    645039  between_primes  -             -              0.76593402678825876318039327443716158449700769449986               197121
  842292    587411  between_primes  -             -              0.69739591495585853836911664838322102073865120409549               254881
  842322    583169  between_primes  -             -              0.69233499777994638629882633957085295172155066589736               259153
  842340    621539  between_primes  -             -              0.73787188071325118123323123679274402260369921884275               220801
  842352    614255  between_primes  -             -              0.72921415275324329971318403707713639903508272076282               228097
  842418    578225  between_primes  -             -              0.68638728042373263629219698534456766118482748469287               264193
  842448    561647  between_primes  -             -              0.66668447191992858906425084990408903576244468501320               280801
  842520    664343  between_primes  -             -              0.78851896690879741727199354317998385794995964487490               178177
  843180    648875  between_primes  -             -              0.76955691548661021371474655470955193434379373324794               194305
  843210    619001  between_primes  -             -              0.73410063922391812241315923672631965939682878523737               224209
  843300    618659  between_primes  -             -              0.73361674374481204790703189849401162101268824854737               224641
  843378    581297  between_primes  -             -              0.68924847458672149380230454197287574492101999340746               262081
  843588    568835  between_primes  -             -              0.67430428123681228277310725140708497513003978245305               274753
  843678    588077  between_primes  -             -              0.69703962886314446980957189828346833744627689711003               255601
  843780    655619  between_primes  -             -              0.77700229917751072554457322998885965536040200052146               188161
  843882    593321  between_primes  -             -              0.70308526547550486916417224209071884457779642177461               250561
  844140    639659  between_primes  -             -              0.75776411495723458194138413059445115739095410713863               204481
  844200    654119  between_primes  -             -              0.77483890073442312248282397536128879412461502013741               190081
  844428    584651  between_primes  -             -              0.69236335128631452296702619998389442320718877157081               259777
  844512    578399  between_primes  -             -              0.68489139289909438823841461104164298435072562616043               266113
  844602    593801  between_primes  -             -              0.70305421962060236655845001551026400600519534644720               250801
  844620    651659  between_primes  -             -              0.77154104804527479813407212711041651867111837275935               192961
  844770    627489  between_primes  -             -              0.74279271280940374303064739514897546077630597677474               217281
  845490    620033  between_primes  -             -              0.73334161255603259648251309891305633419673798625649               225457
  845658    589457  between_primes  -             -              0.69703946512656416660162855433283904367959624339863               256201
  845880    666167  between_primes  -             -              0.78754315032865181822480730127204804463990164089469               179713
  845982    570797  between_primes  -             -              0.67471530127118543893368889645406167034286781515446               275185
  845988    630947  between_primes  -             -              0.74581081528343191629195685990817836659621649479662               215041
  846060    625195  between_primes  -             -              0.73894877431860624541994657589296267404203011606742               220865
  846342    604637  between_primes  -             -              0.71441214071852749833991459717230150459270602191549               241705
  846360    620759  between_primes  -             -              0.73344557871354978968760338390283094664209083605085               225601
  846402    564269  between_primes  -             -              0.66666784813835506059768289772472182249096764894223               282133
  846750    621149  between_primes  -             -              0.73356834957189253026276941245940360200767640980218               225601
  846870    621045  between_primes  -             -              0.73334159906479152644443657231924616529101278826738               225825
  846918    564617  between_primes  -             -              0.66667257042594442437166290006824745725087906975646               282301
  847278    568205  between_primes  -             -              0.67062404547267838891131364203956670655912227155668               279073
  847728    613871  between_primes  -             -              0.72413675141082988883226695355113904459921106770096               233857
  847788    585707  between_primes  -             -              0.69086493321443568439279631228561857445493448833907               262081
  847968    594527  between_primes  -             -              0.70111961772142344994150722668779953960526812332541               253441
  847992    569207  between_primes  -             -              0.67124100227360635477693185784771554448626873838432               278785
  848202    566969  between_primes  -             -              0.66843629229829686796305597015805197346858413443967               281233
  848592    573071  between_primes  -             -              0.67531982389652506740577332805400003770952354017007               275521
  848790    622469  between_primes  -             -              0.73336043073080502833445257366368595294478021654355               226321
  848850    622529  between_primes  -             -              0.73337927784649820345172880956588325381398362490428               226321
  848922    568121  between_primes  -             -              0.66922638357823215796033086667561919705226157409043               280801
  849048    582807  between_primes  -             -              0.68642408909743618735336518076716510727308703394861               266241
  849222    591941  between_primes  -             -              0.69703917232478668710890674052250177221032898346958               257281
  849348    566243  between_primes  -             -              0.66667961777740101819277846065452558904006367236986               283105
  849600    626879  between_primes  -             -              0.73785193032015065913370998116760828625235404896422               222721
  849702    606941  between_primes  -             -              0.71429866000080028056895240919757750364245347192310               242761
  849732    588899  between_primes  -             -              0.69304086464908935993936911873390669058008878093328               260833
  850062    566709  between_primes  -             -              0.66666784305144801202735800447496770823775206984902               283353
  850272    584031  between_primes  -             -              0.68687549395957999322569718866433329569831771480185               266241
  850302    570365  between_primes  -             -              0.67077932311108288584526438841729173869989721299021               279937
  850350    623629  between_primes  -             -              0.73337919680131710472158522961133650849650144058329               226721
  851802    622937  between_primes  -             -              0.73131666748845388951892575974228752691353154841149               228865
  852012    619163  between_primes  -             -              0.72670690084177218161246555212837377877306892391187               232849
  852150    662069  between_primes  -             -              0.77693950595552426216041776682508947955172211465118               190081
  852198    570117  between_primes  -             -              0.66899593756380559447452352622277921328142051495075               282081
  852288    581951  between_primes  -             -              0.68281027070661560411504092513328827814072238492153               270337
  852558    614189  between_primes  -             -              0.72040729193790920969599722247635937965510850874662               238369
  852582    568389  between_primes  -             -              0.66666783957437525070902270983905360422809770790376               284193
  852672    568511  between_primes  -             -              0.66674055205284095173759663739398033475943856488779               284161
  852750    625949  between_primes  -             -              0.73403576663734975080621518616241571386690120199355               226801
  852828    568555  between_primes  -             -              0.66667018437480945747559883118284108870721880613676               284273
  853032    568695  between_primes  -             -              0.66667487268941845089047069746504234307739920659483               284337
  853188    609587  between_primes  -             -              0.71448145074708036212417427343094370760020065917477               243601
  853290    638153  between_primes  -             -              0.74787352482743264306390558895568915608995769316411               215137
  853428    568955  between_primes  -             -              0.66667018190169528067979958473356861973124856461236               284473
  853668    581747  between_primes  -             -              0.68146750258882844384467966469400282076872976379576               271921
  853902    610901  between_primes  -             -              0.71542284711828757866827809280221852156336441418336               243001
  854040    647319  between_primes  -             -              0.75794927638049740059013629338204299564423212027540               206721
  854352    587087  between_primes  -             -              0.68717226623218532876378822780306009700919527314269               267265
  854418    569613  between_primes  -             -              0.66666783705399464898913646482166808283533352527686               284805
  854460    633659  between_primes  -             -              0.74159001006483627086112866605809517121924958453292               220801
  854898    595857  between_primes  -             -              0.69699192184330762266375637795386116238428444095085               259041
  854922    577721  between_primes  -             -              0.67575872418770367355150528352294127417472003293868               277201
  854928    570095  between_primes  -             -              0.66683393221417476091553908633241629704489734808077               284833
  855060    627059  between_primes  -             -              0.73335087596192080087947044651837297967394100998760               228001
  855270    661733  between_primes  -             -              0.77371239491622528558233072596957685876974522665357               193537
  855720    627623  between_primes  -             -              0.73344435095592016080026176786799420371149441406067               228097
  855732    580435  between_primes  -             -              0.67829063304866476887623695269079571641588721702589               275297
  855738    608633  between_primes  -             -              0.71123755168053773468047463125395857143191023420720               247105
  855888    596687  between_primes  -             -              0.69715546893986129026227730731123698427831678911259               259201
  856278    575477  between_primes  -             -              0.67206794989477716349129605104884161452238642123236               280801
  856392    587847  between_primes  -             -              0.68642280637838746742146120001120981980214668049211               268545
  856548    636227  between_primes  -             -              0.74278032287741025605103275006187627546850847821722               220321
  856698    596345  between_primes  -             -              0.69609710773224636919894758713105435054126424947881               260353
  856788    571195  between_primes  -             -              0.66667016811626680112233131182976418904092961152584               285593
  856812    597211  between_primes  -             -              0.69701521453947890552419900748355531901980831267536               259601
  856902    597701  between_primes  -             -              0.69751383472088990339618766206637398442295618402104               259201
  857010    682289  between_primes  -             -              0.79612723305445677413332399855310906523844529235365               174721
  857028    571355  between_primes  -             -              0.66667016713572952108915928067694404383520725110498               285673
  857082    573161  between_primes  -             -              0.66873531354059471555813796112857346204913882218971               283921
  857202    571469  between_primes  -             -              0.66666783325283888745009927648325598867011509539175               285733
  857568    571743  between_primes  -             -              0.66670281540355983432217620060450016791671331019814               285825
  857580    628907  between_primes  -             -              0.73335082441288276312414002192215303528533781104970               228673
  857670    660549  between_primes  -             -              0.77016684738885585365000524677323446080660393857777               197121
  857712    576175  between_primes  -             -              0.67175811927546775607663178316264666927826589811032               281537
  857742    576789  between_primes  -             -              0.67245045713046580440272249697461474429373867666501               280953
  857952    572831  between_primes  -             -              0.66767255044571258065719294319495729364812949908620               285121
  857958    571973  between_primes  -             -              0.66666783222488746535378188675902550008275463367671               285985
  858102    612941  between_primes  -             -              0.71429853327459905698856313118953224674922095508459               245161
  858240    630911  between_primes  -             -              0.73512187733035048471290082028337061894108873974646               227329
  858708    572507  between_primes  -             -              0.66670742557423478062391406624836382099619428257335               286201
  859050    642569  between_primes  -             -              0.74799953436936150398696234212211163494557941912578               216481
  859092    594803  between_primes  -             -              0.69236240123292965130626289151802135277711816662243               264289
  859278    620237  between_primes  -             -              0.72181180013918661946424789183477291400454800425473               239041
  859362    623489  between_primes  -             -              0.72552544794859442237380754559778067915500103565203               235873
  859560    666023  between_primes  -             -              0.77484177951510074922053143468751454232397971054958               193537
  859602    585569  between_primes  -             -              0.68120944344010367588721291946738141605068392116352               274033
  859668    577427  between_primes  -             -              0.67168604624110703201701121828426788015838672603842               282241
  859680    631583  between_primes  -             -              0.73467220361064582170109808300763074632421366089708               228097
  859800    630679  between_primes  -             -              0.73351826006047918120493137939055594324261456152594               229121
  860010    633641  between_primes  -             -              0.73678329321752072650318019557912117300961616725387               226369
  860088    573399  between_primes  -             -              0.66667480536875296481290286575327175823869185478695               286689
  860310    654389  between_primes  -             -              0.76064325650056375027606327951552347409654659366972               205921
  860382    582173  between_primes  -             -              0.67664479266186414871533807076391649290663914400813               278209
  860580    664163  between_primes  -             -              0.77176206744288735503962443933161356294592019335797               196417
  860790    664085  between_primes  -             -              0.77148317243462400817853367255660497914706258204672               196705
  860928    593663  between_primes  -             -              0.68956172873922093369015759738328873030032708890871               267265
  860940    631403  between_primes  -             -              0.73338792482635259135363672265198503960787046716380               229537
  860970    652329  between_primes  -             -              0.75766751454754521063451688212132826927767518031987               208641
  861438    574293  between_primes  -             -              0.66666782751631574181775124849379758032499146775508               287145
  861492    600371  between_primes  -             -              0.69689677907630018618861231444981497216457030361280               261121
  861702    574469  between_primes  -             -              0.66666782716066575219739538726845243483245948135202               287233
  861798    633317  between_primes  -             -              0.73487870707520787934063434818832255354503027391570               228481
  861900    662219  between_primes  -             -              0.76832463162779904861352825153730131105696716556445               199681
  861978    603929  between_primes  -             -              0.70063157064333428463371454955926949411701922786892               258049
  862032    574703  between_primes  -             -              0.66668406741281066132115745123150880709764834716113               287329
  862158    600917  between_primes  -             -              0.69699173469364084077396486490875222407029801962053               261241
  862230    638229  between_primes  -             -              0.74020736926342159284645628196652865244772276538743               224001
  862260    665267  between_primes  -             -              0.77153874701366177255120265349198617586342866420801               196993
  862398    574937  between_primes  -             -              0.66667246445376728610224049684716337468315093495115               287461
  862482    584321  between_primes  -             -              0.67748776206344016454836158899548048538984001984969               278161
  862572    575051  between_primes  -             -              0.66667014463720130029725054836002096056908872534699               287521
  862650    635849  between_primes  -             -              0.73708804265924766707239320697849649336347301918507               226801
  862908    575275  between_primes  -             -              0.66667014328294557473102578722181275408270638353104               287633
  862920    650951  between_primes  -             -              0.75435845733092291290038474018448987159875770639225               211969
  863538    597857  between_primes  -             -              0.69233432692018185650197211935085659229819648932647               265681
  863802    583865  between_primes  -             -              0.67592457530776728926304870792149126767476806027307               279937
  863868    578171  between_primes  -             -              0.66928164951126792519227474567873795533576889061755               285697
  863898    621545  between_primes  -             -              0.71946572396278264332131802597065857311858575896692               242353
  864012    579595  between_primes  -             -              0.67081822937644384568732841673495275528580621565441               284417
  864048    582895  between_primes  -             -              0.67460951243449437994185508212506712590041294002185               281153
  864078    576053  between_primes  -             -              0.66666782396959533745796097111603350623439087674955               288025
  864120    646391  between_primes  -             -              0.74803383789288524741933990649446836087580428644170               217729
  864168    576119  between_primes  -             -              0.66667476694346469667934938576758222938132400181446               288049
  864222    576149  between_primes  -             -              0.66666782377676106370816757731231095713832788334479               288073
  864300    642539  between_primes  -             -              0.74342126576420224459099849589262987388638204327201               221761
  864360    666791  between_primes  -             -              0.77142741450321625248738951362858068397426998010088               197569
  864510    633981  between_primes  -             -              0.73334143040566332373251899920186001318666065169865               230529
  864582    579389  between_primes  -             -              0.67013770816417644595885641847736825425465716380864               285193
  864630    652085  between_primes  -             -              0.75417808773695106577379919734452887362224304037565               212545
  865002    576669  between_primes  -             -              0.66666782273335784194718624928034848474338787655982               288333
  865212    576811  between_primes  -             -              0.66667013402495573339250958146673878771907925456420               288401
  865260    675179  between_primes  -             -              0.78031921041074359152162355823683054804336268867161               190081
  865482    576989  between_primes  -             -              0.66666782209219833572506418388828421619398208166085               288493
  865638    577097  between_primes  -             -              0.66667244275320630563815359307239284781860315743995               288541
  865770    634905  between_primes  -             -              0.73334141862157385910807720295228524896912574933296               230865
  865818    580625  between_primes  -             -              0.67060860365573365303100651638104081920218798869970               285193
  866010    635081  between_primes  -             -              0.73334141638087320007852103324441981039479913626863               230929
  866052    603611  between_primes  -             -              0.69696854230461912217742121720173846374120722543219               262441
  866082    633377  between_primes  -             -              0.73131297036539265335153022462076339191900997826996               232705
  866310    639269  between_primes  -             -              0.73792176010896792141381260749616188200528679110249               227041
  866640    646991  between_primes  -             -              0.74655104772454537062678851656974060740330471706822               219649
  866850    635729  between_primes  -             -              0.73337832381611582165311184172578877545134683047817               231121
  867258    619505  between_primes  -             -              0.71432607136515316088176759395704623076408635031329               247753
  867510    680885  between_primes  -             -              0.78487279685536766146787933280308007976853292757432               186625
  867618    578429  between_primes  -             -              0.66668626054323446493733417241228282492986544769703               289189
  867678    624029  between_primes  -             -              0.71919421720961001661906836407054229794923923390935               243649
  867828    600851  between_primes  -             -              0.69236185050493876666804942914955498094092377752273               266977
  868122    595865  between_primes  -             -              0.68638394142758736675259928904001972073049640488318               272257
  868380    643099  between_primes  -             -              0.74057325134157857159308136990718349109836707432230               225281
  868452    616163  between_primes  -             -              0.70949574645461119324959813553310948676495649730785               252289
  868488    578999  between_primes  -             -              0.66667472665137572424719742817402197842687521301388               289489
  868530    668849  between_primes  -             -              0.77009314589018226198289063129655855295729566048381               199681
  868560    691919  between_primes  -             -              0.79662775168094317030487243253200700009210647508520               176641
  868740    637091  between_primes  -             -              0.73335059971913345765131109422842277321177797730046               231649
  868800    638399  between_primes  -             -              0.73480547882136279926335174953959484346224677716390               230401
  868938    635465  between_primes  -             -              0.73131224552269552027877708190918109232189178054130               233473
  868998    601925  between_primes  -             -              0.69266557575506502891836344847744183530917217300845               267073
  869250    653249  between_primes  -             -              0.75150877192982456140350877192982456140350877192982               216001
  869292    579635  between_primes  -             -              0.66678975534112818247493362414470626670899996778988               289657
  869370    637545  between_primes  -             -              0.73334138514096414645087822216087511646364608854688               231825
  869598    579737  between_primes  -             -              0.66667241644989983877607814185405210223574571238664               289861
  869778    644273  between_primes  -             -              0.74073269271009384003734286220161926376615642152365               225505
  869808    579887  between_primes  -             -              0.66668391185181097437595423357798502658057870242628               289921
  870048    600479  between_primes  -             -              0.69016766891022104527566295192908896980396483872154               269569
  870240    676703  between_primes  -             -              0.77760502849788564074278359992645706931421217135503               193537
  870432    580319  between_primes  -             -              0.66670228116613359802948421013933311275320760266167               290113
  870642    593441  between_primes  -             -              0.68161310848775960727830727210495243739677157775527               277201
  870810    638601  between_primes  -             -              0.73334137182623075068040100595996830537086161160299               232209
  870930    638705  between_primes  -             -              0.73335974188511131778673372142422467936573547816702               232225
  871230    641853  between_primes  -             -              0.73672049860541992355635136531111187631279914603492               229377
  871680    640255  between_primes  -             -              0.73450692914831130690161527165932452276064610866373               231425
  872142    583821  between_primes  -             -              0.66941048590711145662059618731812021436876105037941               288321
  872160    652511  between_primes  -             -              0.74815515501742799486332782975600807191341038341589               219649
  872352    605087  between_primes  -             -              0.69362711382561167968893290781702798870180844429771               267265
  872382    623141  between_primes  -             -              0.71429832344087796401117858919601734102721055684322               249241
  872478    586277  between_primes  -             -              0.67196765992953403982679219418713136606309843915835               286201
  872562    588881  between_primes  -             -              0.67488728594644277426704348802721181990506118762907               283681
  872610    664737  between_primes  -             -              0.76178017671124557362395571904974730979475367002441               207873
  872622    581753  between_primes  -             -              0.66667239652449743416966338231215807073394894925867               290869
  872658    581777  between_primes  -             -              0.66667239628812203635330221002958776519552906178595               290881
  872748    581867  between_primes  -             -              0.66670676988088199571926833404373312800487655084858               290881
  872790    645365  between_primes  -             -              0.73942758280915225884806196221313259776120258023121               227425
  872952    581975  between_primes  -             -              0.66667468543516711113554926273151330199140388016752               290977
  873318    587261  between_primes  -             -              0.67244806588207273868167151026315729207459367607218               286057
  873420    640523  between_primes  -             -              0.73335050720157541618007373314098600902200544984086               232897
  873462    582309  between_primes  -             -              0.66666781153616299278045295616752646365840757812017               291153
  873528    599607  between_primes  -             -              0.68641989724427837459131247080803362914525922466137               273921
  873540    651779  between_primes  -             -              0.74613526570048309178743961352657004830917874396135               221761
  873570    647201  between_primes  -             -              0.74086907746374074201266069118673947136463019563401               226369
  873618    582413  between_primes  -             -              0.66666781133172622358971541337289295779162059389802               291205
  873642    657641  between_primes  -             -              0.75275799469347856444630638179025275799469347856445               216001
